kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
6144039,K04602.01,1,CANDIDATE,0.961,2.85855049,10.196333,1.23,0.14,-0.13,0.011676,0.000575,-0.003668,0.9427050277380687,0.01576397109425609,0.015752952238704654,5700.482619444039,1.2046291420088953,0.06265029480218995,-0.3789676557960166,5378,6144039,2.859,0.017,0.9826691698701248,0.044178565505442816,0.999184832456948,0.017,0.9821986903051799
7778621,K04725.01,1,CANDIDATE,1.0,7.28171395,10.944285,2.59,1.47,-1.46,0.013154,0.000134,-0.003753,0.7324772330797596,0.0025364127310371076,0.0032675422145044264,4814.505708139127,1.0544729019316177,0.011345568665098843,-0.30089102131206485,5170,7778621,7.282,0.049,0.9891071541792085,0.04254163546454337,0.9995106807541159,0.049,0.9505346573971641
10843590,K00431.01,1,CANDIDATE,1.0,18.87022157,60.20262,2.82,0.53,-0.39,0.029843,0.0008210000000000001,-0.000379,0.7322025574939821,0.00590559062037821,0.004440780798481758,5233.792713122251,2.391427263141026,0.068558836728603,-0.03365619099638368,52,10843590,18.87,6.9e-06,0.9959420432333574,5.468288425560716e-06,0.9999999777193869,6.9e-06,0.9999930777195406
10843590,K00431.02,2,CANDIDATE,0.997,46.90264310000001,29.477955,2.6,0.49,-0.36,0.027519,0.004106,-0.001564,0.7322025574939821,0.00590559062037821,0.004440780798481758,5233.792713122251,2.2051967581804073,0.32950896710873057,-0.1260405666741179,53,10843590,46.903,0.001,0.9959420425059289,0.003356198677288774,0.9999862791467456,0.001,0.9989862928675989
2976017,K04849.01,1,CANDIDATE,0.9940000000000001,3.19938075,8.471165,0.62,0.1,-0.04,0.008036,0.00048,-0.000674,0.8119673258774771,0.009122587871356449,0.009280142378642608,5356.660289438257,0.7141047748826065,0.0434023362735978,-0.060447336125012574,6185,2976017,3.199,0.014,0.9410042344449561,0.060524551699161155,0.9959609855237775,0.014,0.9820175317264447
6786224,K04850.01,1,CANDIDATE,0.9990000000000001,3.04185157,9.081595,0.71,0.21,-0.07,0.007624,0.000442,-0.0005690000000000001,0.941611128115778,0.010765885341432413,0.010690172716219748,5559.907473788109,0.7856659392450664,0.04642616730813338,-0.05931095044115311,6186,6786224,3.042,0.38,0.9624575659225454,0.054136077616777294,0.997767461477379,0.38,0.618615826115975
11072016,K04852.01,1,CANDIDATE,0.919,1.89873195,9.120979,0.93,0.29,-0.1,0.008093000000000001,0.000572,-0.000593,1.3450325710045965,0.02576765173800033,0.025426993370674108,5700.8223864397705,1.191312770423867,0.08723831689112019,-0.0901496915726712,5518,11072016,1.899,0.0097,0.9632439214408778,0.05244426844589503,0.9978880376933694,0.0097,0.9882085237277437
3758922,K04853.01,1,CANDIDATE,0.625,17.7412303,8.6621,1.14,0.35,-0.11,0.010924,0.000752,-0.000925,1.2668750658783503,0.03419035171576357,0.033299782563044555,5927.652100961029,1.5146034290702952,0.11199047614662164,-0.1342874711216154,5519,3758922,17.741,0.012,0.9536713929356356,0.07974541073031997,0.9957903286216244,0.012,0.9838408446781649
6511182,K05288.01,1,CANDIDATE,0.9940000000000001,29.5632952,7.9092245,1.9,0.51,-0.16,0.021017,0.00158,-0.001464,0.9005710494813974,0.02322032304350208,0.022428432963903292,5239.42307875733,2.0714390613757683,0.1646296525668392,-0.15323701313505542,5579,6511182,29.563,0.15,0.9250220046290117,0.11563374809274436,0.9894017489565546,0.15,0.8409914866130714
6543192,K05297.01,1,CANDIDATE,0.9620000000000001,8.0906952,7.458956,0.8,0.09,-0.05,0.008151,0.000679,-0.000737,0.8883199101182662,0.0096571419262943,0.009688660309788544,5674.579339428903,0.7924351749521903,0.06657171202992766,-0.07217007502739299,5583,6543192,8.091,0.064,0.8791333799050489,0.08015013421054973,0.9880204939236371,0.064,0.9247871823125243
4078311,K04166.01,1,CANDIDATE,1.0,9.84262076,14.454476,2.41,0.58,-0.21,0.022683,0.001133,-0.001009,1.0342635706720564,0.032809208924590834,0.030561812315178294,5425.161689266767,2.5675279289928414,0.15192382721583889,-0.1371134487768984,5221,4078311,9.843,0.0057,0.9956007933939909,0.023769620076448207,0.9998924131861043,0.0057,0.9941930264309435
6223324,K04274.01,1,CANDIDATE,0.972,1.97507424,13.747099,1.08,0.35,-0.11,0.010488,0.000609,-0.0004570000000000001,1.3757097460623693,0.06552742125297661,0.06131641647304265,5895.074529381202,1.5790756926880936,0.11859355800623508,-0.09842609645277675,4924,6223324,1.975,0.00037,0.9952803365211716,0.022704304479988033,0.9998898339378028,0.00037,0.9995198746992459
