kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
5511659,K04541.02,2,CANDIDATE,0.629,17.236085,7.351248,1.98,0.31,-0.3,0.016355,0.001192,-0.001047,0.7981280800576686,0.01895211781524431,0.018469997946049532,5778.96006814046,1.4285866741313307,0.10950633921138297,-0.09724602063780359,5157,5511659,17.236,0.0041,0.9997191502648896,0.09568533569993423,0.9999702750030514,0.0041,0.9958703968755388
2558163,K04655.01,1,CANDIDATE,0.961,17.543847,8.432558,1.15,0.3,-0.08,0.013357,0.00047,-0.001369,1.3012042973684819,0.06054390678375233,0.05566073180553244,5640.29908345809,1.902119818308863,0.11096262202736294,-0.21125217039215918,4859,2558163,17.544,0.027,0.9997191502648896,0.07891616007510123,0.9999759307371631,0.027,0.9729765806072597
6527078,K04657.01,1,CANDIDATE,0.521,7.57600886,10.2443905,0.54,0.09,-0.05,0.00635,0.000369,-0.000382,0.9198185815009752,0.006980928536318154,0.006498649870487093,5211.312309499201,0.6392332539019554,0.03746146568888749,-0.03871895860303348,4861,6527078,7.576,0.2,0.9997191502648896,0.04510934682732371,0.9999867288394376,0.2,0.7999893830715501
6527078,K04657.02,2,CANDIDATE,0.9690000000000001,10.4314847,8.862012,0.77,0.13,-0.07,0.009133,1e-05,-0.002547,0.9198185815009752,0.006980928536318154,0.006498649870487093,5211.312309499201,0.9193885524230803,0.00704990668308645,-0.2564802351781046,4862,6527078,10.431,0.018,0.9997191502648896,0.0625252768488675,0.9999812633448433,0.018,0.9819816006046361
8054719,K04776.01,1,CANDIDATE,0.9690000000000001,7.5861587,10.027519,1.07,0.24,-0.17,0.011302,0.0017629999999999996,-0.001623,1.1947710659778739,0.03318813255942188,0.03122537488743005,5978.114829068905,1.477826518098779,0.23415281134564203,-0.21570614838479402,5956,8054719,7.586,0.011,0.9997191502648896,0.04704428886391821,0.9999861314774169,0.011,0.9889862840311653
3849187,K04780.01,1,CANDIDATE,1.0,6.60180003,8.885752,1.25,0.29,-0.1,0.013259,0.001154,-0.001111,0.8893102781536043,0.025788400392422483,0.02407756218419821,5407.400098919626,1.2904688861095963,0.11838619460630095,-0.11363563958375819,5959,3849187,6.602,0.69,0.9997191502648896,0.057290498086921285,0.9999829273585054,0.69,0.3099947074811367
9479306,K04906.01,1,CANDIDATE,1.0,4.8608059,8.281966,1.21,0.27,-0.09,0.014666,0.000992,-0.001338,1.2556622349834412,0.07868225161130593,0.06993033173953432,5676.986282014012,2.015431161076714,0.18583121584479032,-0.21542281711729558,5658,9479306,4.861,0.086,0.9997191502648896,0.06187090794129914,0.9999814723690058,0.086,0.9139830657452713
4633570,K00446.01,1,CANDIDATE,1.0,16.70920628,32.820274,2.27,0.18,-0.2,0.031103,0.000643,-0.005022,0.6397218961184093,0.005435133150444971,0.004246380815870254,4608.089945475619,2.177594203514228,0.04867138076136738,-0.35189902674559,144,4633570,16.709,5.8e-05,0.9997191502648896,0.0006081428273410621,0.9999998290513051,5.8e-05,0.9999418290612202
4633570,K00446.02,2,CANDIDATE,0.895,28.55158187,28.053307,1.97,0.16,-0.17,0.027009,0.004518,-0.0016879999999999998,0.6397218961184093,0.005435133150444971,0.004246380815870254,4608.089945475619,1.8909636318913219,0.3167235400004687,-0.11884555029878176,145,4633570,28.552,6.8e-05,0.9997191502648896,0.002091563259555862,0.9999994111884543,6.8e-05,0.9999314112284935
5130563,K05128.01,1,FALSE POSITIVE,0.0,0.915782856,21.636007,32.86,10.09,-6.73,0.225775,6.6578149999999985,-0.100284,1.3658639107854365,0.020879038767857683,0.02212393458216311,5924.28006244576,33.74945287646925,995.2281864366315,-15.000685729503525,6055,5130563,0.916,1.0,0.9997191502648896,0.004037914068142526,0.9999988610352756,1.0,0.0
7662502,K05410.01,1,CANDIDATE,0.49200000000000005,24.1527864,8.081782,0.97,0.32,-0.13,0.008131000000000001,0.0006490000000000001,-0.00057,1.3305319719712927,0.015093730001125348,0.014441166262276985,5950.831508534694,1.184002805872984,0.0954544159696225,-0.08398998903732606,5753,7662502,24.153,0.0029,0.9997191502648896,0.09671416543227675,0.9999699211729793,0.0029,0.9970700084015777
7098355,K00454.01,1,CANDIDATE,1.0,29.00789166,36.558846,2.64,0.43,-0.22,0.03013,0.002055,-0.002866,0.8294099328106141,0.011413384630865608,0.011294840679420435,5098.321180524485,2.7349652925093846,0.19029556758169217,-0.26280553783167937,189,7098355,29.008,1.9e-05,0.9997191502648896,0.0003793939291731979,0.9999998933769296,1.9e-05,0.9999808933789555
7674050,K05412.01,1,FALSE POSITIVE,0.0,472.2265706,911.7493,48.18,13.67,-4.3,0.5239560000000001,0.027309,-0.030126,1.1374311684733769,0.0898235785442949,0.06351480214061378,5295.216498658576,65.2233946339697,6.171431353387165,-5.227685134148288,5755,7674050,472.227,1.0,0.9997191502648896,1.530919006446478e-76,1.0,1.0,0.0
9594184,K05696.01,1,FALSE POSITIVE,0.507,42.093314,8.758778999999999,2.19,0.17,-0.22,0.026338,0.001984,-0.003252,0.7542075168311797,0.02680490581937512,0.02577021996868112,4795.558127545509,2.173987814501485,0.18107501723957153,-0.27851470760770614,6154,9594184,42.093,0.017,0.9997191502648896,0.12367704581369457,0.9999603520330579,0.017,0.9829610260484959
9715631,K05706.01,1,CANDIDATE,0.904,425.483539,12.365484,3.2,0.92,-0.3,0.028707,0.001392,-0.001111,1.2558855205384634,0.08078390648987499,0.07167385675308302,5798.110021040871,3.9456750743179816,0.31783832714575927,-0.2720749123292748,6156,9715631,425.484,0.0026,0.9997191502648896,0.9770077127597162,0.9880625429244542,0.0026,0.9854935803128505
8621348,K00461.01,1,FALSE POSITIVE,0.0,11.34436822,50.695923,17.21,3.62,-1.28,0.2096,23.55876,-0.093761,0.8894451479361795,0.012660721742799974,0.012343688600704785,5306.54785972084,20.40299411374659,2293.2693008669335,-9.131324045533596,232,8621348,11.344,1.0,0.9997191502648896,1.4494494873999886e-05,0.9999999959280224,1.0,0.0
9649222,K06071.01,1,FALSE POSITIVE,0.0,5.918619554,3800.485,29.98,9.64,-3.21,0.282768,0.000955,-0.0005809999999999999,0.9923745862869758,0.04278109742859193,0.03875979524069695,5642.24180703338,30.71067412368984,1.3279884911127593,-1.2011446309910612,6176,9649222,5.919,0.94,0.9997191502648896,0.0,1.0,0.94,0.06000000000000005
9851123,K06074.01,1,FALSE POSITIVE,0.0,8.4803048,456.50208,4.13,0.96,-0.38,0.046587,0.000602,-0.000412,0.8668721301792659,0.030138614864344205,0.02810824456257255,5410.225838514874,4.419806344508209,0.16393428485128245,-0.14854658117742867,5507,9851123,8.48,,0.9997191502648896,3.2083760648386627e-41,1.0,1.0,0.0
